2	3601	3
2	2171	5
2	5451	4
2	3530	5
2	3455	5
2	3451	5
2	2450	5
2	3142	4
2	233	5
2	3240	5
2	3135	4
2	3244	5
2	3121	4
2	3075	3
2	2494	5
2	2951	5
5	3405	5
5	3245	5
8	2249	4
8	5257	3
8	3266	4
8	4214	3
8	5520	4
8	1217	4
8	2297	5
8	4824	4
8	392	5
8	477	4
8	463	4
8	1524	4
8	1522	5
8	980	5
8	440	5
8	620	5
8	4911	5
8	82	4
8	1118	5
8	535	5
8	508	5
8	1784	5
8	803	4
8	322	5
8	361	4
8	577	5
8	1181	5
8	1342	5
8	1144	5
8	1758	5
8	482	5
8	346	5
8	335	5
8	500	4
13	4145	3
13	3932	4
13	4127	3
13	4103	3
13	4119	3
13	4035	4
13	4069	3
13	3900	4
13	3959	5
13	934	5
13	3845	3
13	3529	4
13	3765	4
13	3819	4
13	3457	4
13	3318	5
13	3803	5
13	3655	3
13	3600	5
13	3576	5
13	4535	5
13	3564	4
13	3509	4
13	3469	4
13	3484	5
13	3062	2
13	3430	5
13	3353	3
13	3367	4
13	3301	2
13	3297	2
13	3300	5
13	3123	4
13	3129	5
19	4140	5
19	518	5
19	4101	5
19	3561	5
19	4563	5
19	1177	5
19	3530	5
19	1490	5
19	2227	5
19	2935	5
19	2790	4
19	2811	4
19	2534	5
19	2628	5
19	2486	5
19	2080	1
19	1889	5
19	1799	5
19	1467	5
19	5496	5
19	5471	5
19	1074	5
19	5481	4
19	5215	5
19	5414	5
19	1578	3
23	3609	5
25	459	5
30	4151	4
30	3978	4
30	4126	5
30	3817	5
30	3923	5
30	4069	5
30	3969	5
30	3674	5
30	719	5
30	3612	5
34	2024	4
34	1490	4
34	573	5
34	1618	5
34	332	4
34	1511	4
34	1546	4
34	1113	5
34	4136	5
34	1300	5
34	1529	5
34	554	5
34	1672	5
34	673	4
34	1268	4
34	987	4
34	937	4
34	1059	5
34	2166	4
34	1470	4
34	943	5
34	4534	5
34	582	4
34	584	5
34	1350	4
34	1316	4
34	481	5
34	2096	4
34	1874	4
34	1152	4
34	480	5
34	1223	4
34	864	5
34	2070	5
34	1202	4
34	474	4
34	1162	4
34	2087	4
34	252	4
34	5011	4
34	1224	4
34	1735	4
34	1409	5
34	1594	4
34	901	3
34	4053	4
34	1909	4
34	4572	4
34	267	4
34	1911	2
34	5441	4
34	1882	4
34	1887	4
34	1856	4
34	1259	4
34	2175	4
34	1842	3
34	1514	5
34	293	4
34	1379	4
34	194	3
34	1766	2
34	343	4
34	518	3
34	2317	3
34	237	5
34	5041	4
34	2216	4
34	1387	4
34	1388	4
34	1249	5
34	4515	4
34	1566	4
34	3646	3
34	1138	5
34	2556	3
34	1450	4
34	4477	4
34	1440	5
34	4530	4
34	1381	4
34	4582	4
34	4543	4
34	1454	4
34	696	5
34	5463	4
34	4796	4
34	2446	4
34	1074	4
34	3699	5
34	510	4
34	144	4
34	1290	4
34	461	5
34	348	5
34	3061	5
34	637	4
34	2857	4
34	4487	4
34	934	4
34	426	5
34	476	3
34	767	5
34	3272	4
34	1100	4
34	1739	3
34	1256	4
34	3255	3
34	437	5
34	3191	4
34	214	4
34	3555	4
34	4441	5
34	942	4
34	574	4
34	1978	4
34	58	4
34	4505	4
34	863	4
34	4781	4
34	830	3
34	452	4
34	695	4
34	5130	4
34	201	5
34	3979	5
34	2340	5
34	356	4
34	172	4
34	1422	4
34	93	3
34	800	3
34	149	4
34	3691	5
34	2117	5
34	4976	4
34	5025	3
34	2347	4
34	30	4
34	2333	4
34	1426	5
34	2593	3
34	5522	5
34	3526	3
34	689	5
34	4626	4
34	5459	3
34	4013	4
34	4286	4
34	4967	5
34	4475	5
34	5557	4
34	4329	4
34	2640	4
34	4544	5
34	3029	5
34	5487	3
34	2638	5
34	5439	4
34	899	4
34	5413	2
34	3315	4
34	5215	5
34	4539	4
34	4425	4
34	3908	5
34	4640	5
34	4965	3
34	804	5
34	3811	2
34	5065	5
34	565	4
34	350	5
34	4182	4
34	1297	4
34	3021	5
34	346	5
34	2635	4
34	447	5
34	3487	4
34	1383	5
34	4275	3
34	963	5
34	4360	3
34	774	5
34	412	3
34	317	4
34	2293	4
34	1055	2
34	4764	3
34	631	5
34	4991	3
34	2740	4
34	701	3
34	3387	4
34	3529	5
34	3522	4
34	1508	5
34	4811	4
34	3275	5
34	3359	5
34	3065	4
34	4284	4
34	3560	2
34	3449	2
34	3641	5
34	438	4
34	3467	5
34	3270	4
34	3489	5
34	5518	4
34	4486	4
34	2811	3
34	3595	3
34	3362	4
34	3488	4
34	3473	4
34	530	4
34	3405	4
34	2235	5
34	1633	5
34	446	5
34	2004	4
34	3530	5
34	3277	4
34	5045	5
34	4849	4
34	3347	4
34	3077	5
34	3113	4
34	3323	4
34	3170	4
34	2951	1
34	3041	2
34	3314	4
34	1008	4
34	1877	4
34	2138	5
34	2546	4
34	2922	5
34	110	5
34	691	5
34	4361	4
34	4773	4
34	4607	4
34	5198	4
34	29	3
34	2893	4
34	1724	5
34	829	5
34	2011	5
34	2267	5
34	2427	4
34	883	5
34	4749	4
34	1374	4
34	2418	4
34	1809	5
34	2183	4
34	1428	5
34	1126	4
34	2785	4
34	4397	3
34	5003	4
34	1393	5
34	5511	4
34	2945	4
34	5032	4
34	2496	5
